STATION,NAME,DATE,,DASF,MDPR,MDSF,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS,WESD,WT01,WT03,WT04,WT05,WT06,WT09,WT10,WT11,WT14
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",12/09/1911,,,,,0,0,,43,19,28,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",12/10/1911,,,,,0,0,,44,21,24,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",12/11/1911,,,,,0.05,0.5,,32,14,17,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",12/12/1911,,,,,0,0,,40,4,4,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",12/13/1911,,,,,0,0,,27,0,20,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",12/14/1911,,,,,0,0,,28,19,25,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",12/15/1911,,,,,0,0,,32,5,15,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",12/16/1911,,,,,0,0,,22,12,17,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",12/17/1911,,,,,0,0,,25,15,17,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",12/18/1911,,,,,0,0,,25,15,19,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",12/19/1911,,,,,0,0,,26,12,25,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",12/20/1911,,,,,0,0,,33,18,25,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",12/21/1911,,,,,0,0,,33,25,28,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",12/22/1911,,,,,0,0,,36,22,22,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",12/23/1911,,,,,0,0,,29,13,18,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",12/24/1911,,,,,0,0,,27,12,13,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",12/25/1911,,,,,0,0,,20,-6,-6,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",12/26/1911,,,,,0,0,,13,-15,8,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",12/27/1911,,,,,0,0,,15,-13,-10,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",12/28/1911,,,,,0,0,,0,-14,-6,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",12/29/1911,,,,,0.1,1,,0,-13,-5,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",12/30/1911,,,,,0.1,1,,7,-5,-5,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",12/31/1911,,,,,0.3,3,,12,-14,-14,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",01/01/1912,,,,,0,,,-6,-22,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",01/02/1912,,,,,0,,,-10,-46,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",01/03/1912,,,,,0,,,-2,-40,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",01/04/1912,,,,,0,,,-12,-31,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",01/05/1912,,,,,0,,,-8,-38,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",01/06/1912,,,,,0,,,-18,-42,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",01/07/1912,,,,,0,,,-10,-48,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",01/08/1912,,,,,0,,,-6,-38,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",01/09/1912,,,,,0,,,-8,-28,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",01/10/1912,,,,,0,,,-20,-46,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",01/11/1912,,,,,0,,,-23,-46,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",01/12/1912,,,,,0,,,-12,-48,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",01/13/1912,,,,,0,,,2,-18,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",01/14/1912,,,,,0,,,6,-21,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",01/15/1912,,,,,0,,,-3,-40,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",01/16/1912,,,,,0,,,10,-16,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",01/17/1912,,,,,0,,,15,-13,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",01/18/1912,,,,,0,,,-1,-21,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",01/19/1912,,,,,0,,,5,-34,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",01/20/1912,,,,,0,,,5,-30,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",01/21/1912,,,,,0,,,12,-12,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",01/22/1912,,,,,0,,,21,-14,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",01/23/1912,,,,,0,,,21,-12,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",01/24/1912,,,,,0,,,13,-9,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",01/25/1912,,,,,0,,,14,-2,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",01/26/1912,,,,,0.3,,,15,-8,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",01/27/1912,,,,,0.05,,,14,-33,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",01/28/1912,,,,,0,,,15,-6,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",01/29/1912,,,,,0,,,21,3,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",01/30/1912,,,,,0,,,21,-21,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",01/31/1912,,,,,0,,,20,12,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",02/01/1912,,,,,0,,,29,-18,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",02/02/1912,,,,,0,,,0,-29,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",02/03/1912,,,,,0,,,4,-24,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",02/04/1912,,,,,0.1,,,7,-4,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",02/05/1912,,,,,0,,,16,0,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",02/06/1912,,,,,0,,,20,-6,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",02/07/1912,,,,,0,,,2,-28,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",02/08/1912,,,,,0,,,0,-26,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",02/09/1912,,,,,0,,,9,-35,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",02/10/1912,,,,,0,,,20,-5,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",02/11/1912,,,,,0,,,20,-8,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",02/12/1912,,,,,0,,,16,-20,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",02/13/1912,,,,,0,,,25,7,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",02/14/1912,,,,,0,,,35,17,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",02/15/1912,,,,,0,,,40,20,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",02/16/1912,,,,,0,,,41,21,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",02/17/1912,,,,,0,,,43,24,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",02/18/1912,,,,,0,,,38,9,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",02/19/1912,,,,,0,,,39,4,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",02/20/1912,,,,,0,,,35,9,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",02/21/1912,,,,,0,,,16,-9,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",02/22/1912,,,,,0,,,33,-12,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",02/23/1912,,,,,0,,,40,-12,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",02/24/1912,,,,,0,,,38,7,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",02/25/1912,,,,,0,,,15,-13,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",02/26/1912,,,,,0,,,12,-29,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",02/27/1912,,,,,0,,,8,-11,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",02/28/1912,,,,,0,,,10,-11,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",02/29/1912,,,,,0,,,6,-24,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",03/01/1912,,,,,0,,,5,-27,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",03/02/1912,,,,,0,,,18,-30,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",03/03/1912,,,,,0,,,20,-6,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",03/04/1912,,,,,0,,,22,3,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",03/05/1912,,,,,0,,,28,-17,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",03/06/1912,,,,,0.2,,,23,0,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",03/07/1912,,,,,0.1,,,22,-2,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",03/08/1912,,,,,0,,,20,-19,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",03/09/1912,,,,,0,,,29,-6,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",03/10/1912,,,,,0,,,37,-14,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",03/11/1912,,,,,0,,,35,5,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",03/12/1912,,,,,0,,,35,-10,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",03/13/1912,,,,,0,,,23,-4,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",03/14/1912,,,,,0,,,22,-12,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",03/15/1912,,,,,0,,,33,-20,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",03/16/1912,,,,,0,,,36,10,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",03/17/1912,,,,,0,,,37,20,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",03/18/1912,,,,,0,,,51,8,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",03/19/1912,,,,,0,,,44,3,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",03/20/1912,,,,,0,,,20,-18,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",03/21/1912,,,,,0,,,17,-12,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",03/22/1912,,,,,0,,,38,-9,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",03/23/1912,,,,,0,,,41,16,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",03/24/1912,,,,,0,,,37,-1,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",03/25/1912,,,,,0.1,,,37,24,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",03/26/1912,,,,,0,,,38,22,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",03/27/1912,,,,,0,,,43,29,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",03/28/1912,,,,,0,,,46,24,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",03/29/1912,,,,,0,,,37,13,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",03/30/1912,,,,,0,,,40,24,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",03/31/1912,,,,,0,,,39,22,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",04/01/1912,,,,,0,,,45,6,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",04/02/1912,,,,,0,,,45,25,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",04/03/1912,,,,,0,,,70,26,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",04/04/1912,,,,,0,,,76,38,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",04/05/1912,,,,,0,,,78,30,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",04/06/1912,,,,,0,,,64,30,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",04/07/1912,,,,,0,,,50,20,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",04/08/1912,,,,,0,,,76,24,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",04/09/1912,,,,,0,,,62,26,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",04/10/1912,,,,,0,,,76,34,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",04/11/1912,,,,,0,,,66,33,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",04/12/1912,,,,,0.07,,,57,37,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",04/13/1912,,,,,0,,,62,32,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",04/14/1912,,,,,0.05,,,59,37,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",04/15/1912,,,,,0,,,51,31,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",04/16/1912,,,,,0,,,46,28,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",04/17/1912,,,,,0,,,60,17,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",04/18/1912,,,,,0,,,61,21,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",04/19/1912,,,,,0,,,65,21,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",04/20/1912,,,,,0,,,66,29,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",04/21/1912,,,,,0,,,48,34,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",04/22/1912,,,,,0,,,61,18,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",04/23/1912,,,,,0,,,63,25,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",04/24/1912,,,,,0,,,71,23,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",04/25/1912,,,,,0,,,75,47,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",04/26/1912,,,,,0.99,,,62,31,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",04/27/1912,,,,,0,,,50,17,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",04/28/1912,,,,,0.04,,,58,39,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",04/29/1912,,,,,0,,,61,20,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",04/30/1912,,,,,0.04,,,62,33,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",05/01/1912,,,,,0.24,,,70,45,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",05/02/1912,,,,,0.01,,,74,36,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",05/03/1912,,,,,0.03,,,77,36,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",05/04/1912,,,,,0.12,,,69,36,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",05/05/1912,,,,,1.04,,,72,37,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",05/06/1912,,,,,0.2,,,71,37,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",05/07/1912,,,,,0.13,,,67,36,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",05/08/1912,,,,,0,,,66,38,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",05/09/1912,,,,,0,,,78,32,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",05/10/1912,,,,,0.01,,,85,38,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",05/11/1912,,,,,0,,,66,29,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",05/12/1912,,,,,0,,,67,28,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",05/13/1912,,,,,0.03,,,59,29,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",05/14/1912,,,,,0.14,,,67,29,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",05/15/1912,,,,,0,,,65,30,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",05/16/1912,,,,,0,,,62,28,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",05/17/1912,,,,,0.18,,,83,28,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",05/18/1912,,,,,0.05,,,60,29,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",05/19/1912,,,,,0.01,,,72,30,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",05/20/1912,,,,,0,,,78,32,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",05/21/1912,,,,,0.06,,,62,35,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",05/22/1912,,,,,0.18,,,62,35,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",05/23/1912,,,,,0,,,70,36,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",05/24/1912,,,,,0,,,76,36,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",05/25/1912,,,,,0,,,91,36,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",05/26/1912,,,,,0,,,92,37,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",05/27/1912,,,,,0.43,,,89,37,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",05/28/1912,,,,,0.04,,,74,50,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",05/29/1912,,,,,0.05,,,74,42,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",05/30/1912,,,,,0,,,84,42,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",05/31/1912,,,,,0.13,,,81,43,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",06/01/1912,,,,,0,,,85,38,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",06/02/1912,,,,,0.09,,,79,38,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",06/03/1912,,,,,0,,,70,39,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",06/04/1912,,,,,0,,,75,43,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",06/05/1912,,,,,0.15,,,74,42,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",06/06/1912,,,,,0,,,66,37,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",06/07/1912,,,,,0,,,75,31,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",06/08/1912,,,,,0,,,79,33,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",06/09/1912,,,,,0,,,80,38,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",06/10/1912,,,,,0,,,80,54,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",06/11/1912,,,,,0.18,,,76,55,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",06/12/1912,,,,,0,,,82,36,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",06/13/1912,,,,,0.04,,,75,41,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",06/14/1912,,,,,0,,,67,48,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",06/15/1912,,,,,1,,,72,51,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",06/16/1912,,,,,0.51,,,68,34,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",06/17/1912,,,,,0,,,64,43,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",06/18/1912,,,,,0.02,,,75,34,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",06/19/1912,,,,,0.05,,,77,48,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",06/20/1912,,,,,0,,,81,42,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",06/21/1912,,,,,0,,,82,40,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",06/22/1912,,,,,0,,,80,43,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",06/23/1912,,,,,0,,,85,47,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",06/24/1912,,,,,0,,,89,46,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",06/25/1912,,,,,0,,,90,49,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",06/26/1912,,,,,0,,,85,43,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",06/27/1912,,,,,0,,,84,54,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",06/28/1912,,,,,0,,,97,63,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",06/29/1912,,,,,0,,,98,64,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",06/30/1912,,,,,0,,,89,66,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",07/01/1912,,,,,0,,,85,63,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",07/02/1912,,,,,0,,,84,61,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",07/03/1912,,,,,0.06,,,83,62,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",07/04/1912,,,,,0,,,85,49,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",07/05/1912,,,,,0.3,,,84,61,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",07/06/1912,,,,,0,,,84,74,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",07/07/1912,,,,,0.02,,,89,74,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",07/08/1912,,,,,0,,,88,61,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",07/09/1912,,,,,0,,,84,66,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",07/10/1912,,,,,0,,,73,49,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",07/11/1912,,,,,0,,,77,47,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",07/12/1912,,,,,0.09,,,79,55,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",07/13/1912,,,,,0,,,79,55,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",07/14/1912,,,,,0.36,,,76,55,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",07/15/1912,,,,,0,,,65,39,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",07/16/1912,,,,,0.02,,,68,44,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",07/17/1912,,,,,0,,,71,44,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",07/18/1912,,,,,0,,,68,36,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",07/19/1912,,,,,0.09,,,66,38,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",07/20/1912,,,,,0,,,69,52,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",07/21/1912,,,,,0.01,,,71,48,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",07/22/1912,,,,,0.28,,,80,51,,,,,,,,,,,
